Archive,Address,Current URL / Directory,Title,Description,New URL (update only if changed),Redirect ONLY URL,New tags
,https://developer.chrome.com/docs/lighthouse/pwa/works-offline/,/docs/lighthouse/pwa/works-offline/,Current page does not respond with a 200 when offline,Learn how to make your Progressive Web App work offline.,,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/,/docs/lighthouse/seo/,SEO Audits,These checks ensure that your page is optimized for search engine results ranking.,,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/canonical/,/docs/lighthouse/seo/canonical/,Document does not have a valid rel=canonical,"Learn about the ""Document does not have a valid rel=canonical"" Lighthouse
audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/font-size/,/docs/lighthouse/seo/font-size/,Document doesn't use legible font sizes,"Learn about the ""Document doesn't use legible font sizes"" Lighthouse audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/hreflang/,/docs/lighthouse/seo/hreflang/,Document doesn't have a valid hreflang,"Learn about the ""Document doesn't have a valid hreflang"" Lighthouse audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/http-status-code/,/docs/lighthouse/seo/http-status-code/,Page has unsuccessful HTTP status code,"Learn about the ""Page has unsuccessful HTTP status code"" Lighthouse audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/invalid-robots-txt/,/docs/lighthouse/seo/invalid-robots-txt/,robots.txt is not valid,"Learn about the ""robots.txt is not valid"" Lighthouse audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/link-text/,/docs/lighthouse/seo/link-text/,Links do not have descriptive text,"Learn about the ""Links do not have descriptive text"" Lighthouse audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/meta-description/,/docs/lighthouse/seo/meta-description/,Document does not have a meta description,"Learn about the ""Document does not have a meta description"" Lighthouse audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/plugins/,/docs/lighthouse/seo/plugins/,Document uses plugins,"Learn about the ""Document uses plugins"" Lighthouse audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/structured-data/,/docs/lighthouse/seo/structured-data/,Structured data is valid,"Learn about the ""Structured data is valid"" Lighthouse audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/lighthouse/seo/tap-targets/,/docs/lighthouse/seo/tap-targets/,Tap targets are not sized appropriately,"Learn about the ""Tap targets are not sized appropriately"" Lighthouse audit.",,,E:product:Lighthouse
,https://developer.chrome.com/docs/puppeteer/,/docs/puppeteer/,Puppeteer,Puppeteer is a Node library which provides a high-level API to control headless Chrome or Chromium over the DevTools Protocol. It can also be configured to use full (non-headless) Chrome or Chromium.,,,E:product:Puppeteer
,https://developer.chrome.com/docs/puppeteer/debugging/,/docs/puppeteer/debugging/,Debugging Puppeteer,Some tips to help solve common problems.,,,E:product:Puppeteer
,https://developer.chrome.com/docs/puppeteer/examples/,/docs/puppeteer/examples/,Examples,Examples and projects that use Puppeteer.,,,E:product:Puppeteer
,https://developer.chrome.com/docs/puppeteer/faq/,/docs/puppeteer/faq/,FAQ,Frequently asked questions.,,,E:product:Puppeteer
,https://developer.chrome.com/docs/puppeteer/get-started/,/docs/puppeteer/get-started/,Puppeteer quick start,Install and run Puppeteer.,,,E:product:Puppeteer
,https://developer.chrome.com/docs/puppeteer/overview/,/docs/puppeteer/overview/,Overview of Puppeteer,An explanation of what Puppeteer is and the things it can do.,,,E:product:Puppeteer
,https://developer.chrome.com/docs/puppeteer/troubleshooting/,/docs/puppeteer/troubleshooting/,Troubleshooting,Fixing some specific issues you might run into,,,E:product:Puppeteer
,https://developer.chrome.com/docs/web-platform/,/docs/web-platform/,Web Platform,Documentation for Web Platform APIs.,,,
,https://developer.chrome.com/docs/web-platform/bfcache-notrestoredreasons/,/docs/web-platform/bfcache-notrestoredreasons/,Back/forward cache notRestoredReasons API,Report information on whether frames present in the document were blocked from using the back/forward cache on navigation.,,,
,https://developer.chrome.com/docs/web-platform/capture-handle/,/docs/web-platform/capture-handle/,Better tab sharing with Capture Handle,"The web platform now ships with Capture Handle, a mechanism that allows a capturing web app to ergonomically and confidently identify the captured web app, if the captured web app has opted-in.",,,
,https://developer.chrome.com/docs/web-platform/chrome-flags/,/docs/web-platform/chrome-flags/,What are Chrome flags?,Enable additional debugging tools or try out new or experimental features in Chrome.,,,E:category:ChromeConcepts
,https://developer.chrome.com/docs/web-platform/chrome-release-channels/,/docs/web-platform/chrome-release-channels/,What are Chrome release channels?,"Learn how Chrome uses the Canary, Dev, Beta, and Stable release channels to test new features, and roll out updates.",,,E:category:ChromeConcepts
,https://developer.chrome.com/docs/web-platform/chrome-variations/,/docs/web-platform/chrome-variations/,What are Chrome Variations?,A mechanism for Chrome to test new browser features,,,E:category:ChromeConcepts
,https://developer.chrome.com/docs/web-platform/compute-pressure/,/docs/web-platform/compute-pressure/,Compute Pressure API,Compute Pressure offers high-level states that represent the pressure on the system. It allows the implementation to use the right underlying hardware metrics to ensure that users can take advantage of all the processing power available to them as long as the system is not under unmanageable stress.,,,
,https://developer.chrome.com/docs/web-platform/conditional-focus/,/docs/web-platform/conditional-focus/,Better screen sharing with Conditional Focus,Conditionally focus a tab or window when screen sharing on the web.,,,
,https://developer.chrome.com/docs/web-platform/declarative-link-capturing/,/docs/web-platform/declarative-link-capturing/,Choose how in-scope links open your PWA with Declarative Link Capturing,"Declarative Link Capturing is a proposal for a web app manifest property called
""capture_links"" that lets developers determine declaratively what should happen when the browser
is asked to navigate to a URL that is within the application's navigation scope, from a context
outside of the navigation scope.",,,
,https://developer.chrome.com/docs/web-platform/document-picture-in-picture/,/docs/web-platform/document-picture-in-picture/,"Picture-in-Picture for any Element, not just <video>",Display arbitrary HTML content in an always-on-top window.,,,
,https://developer.chrome.com/docs/web-platform/handwriting-recognition/,/docs/web-platform/handwriting-recognition/,Recognize your users' handwriting,The Handwriting Recognition API allows web applications to use advanced handwriting recognition services to recognize text from handwritten input in real time.,,,
,https://developer.chrome.com/docs/web-platform/launch-handler/,/docs/web-platform/launch-handler/,Launch Handler API,"Launch handler lets you control how your app is launched, for example, whether it uses an existing or a new window and whether the chosen window is navigated to the launch URL.",,,
,https://developer.chrome.com/docs/web-platform/navigation-api/,/docs/web-platform/navigation-api/,Modern client-side routing: the Navigation API,"Learn about the Navigation API, a new API which adds improved functionality to build single-page applications.",,,
,https://developer.chrome.com/docs/web-platform/notification-triggers/,/docs/web-platform/notification-triggers/,Notification Triggers,"The Notification Triggers API allows developers to schedule local notifications that don't require a network connection, which makes them ideal for use cases like calendar apps.",,,
,https://developer.chrome.com/docs/web-platform/origin-trial-troubleshooting/,/docs/web-platform/origin-trial-troubleshooting/,Troubleshoot Chrome origin trials,"Address common problems with trial tokens in meta tags, headers, and scripts. You'll also learn about debugging support in Chrome DevTools.",,,E:category:ChromeConcepts
,https://developer.chrome.com/docs/web-platform/origin-trials/,/docs/web-platform/origin-trials/,Get started with origin trials,"Test a new or experimental web platform feature. Give feedback to the web standards community on the feature's usability, practicality, and effectiveness, before the feature is made available to all users.",,,E:category:ChromeConcepts
,https://developer.chrome.com/docs/web-platform/region-capture/,/docs/web-platform/region-capture/,Better tab sharing with Region Capture,"The web platform now ships with Region Capture, a performant and robust way for cropping a video track.",,,
,https://developer.chrome.com/docs/web-platform/screen-sharing-controls/,/docs/web-platform/screen-sharing-controls/,Privacy-preserving screen sharing controls,Guide the user away from oversharing thanks to privacy-preserving screen sharing controls on the web.,,,
,https://developer.chrome.com/docs/web-platform/storage-foundation/,/docs/web-platform/storage-foundation/,High performance storage for your app: the Storage Foundation API,"The Storage Foundation API proposed a storage API that resembles a basic file system,
with direct access to stored data through buffers and offsets.",,,
,https://developer.chrome.com/docs/web-platform/third-party-origin-trials/,/docs/web-platform/third-party-origin-trials/,Third-party origin trials,Learn how providers of embedded content can test new or experimental web platform features across multiple sites.,,,E:category:ChromeConcepts
,https://developer.chrome.com/docs/web-platform/view-transitions/,/docs/web-platform/view-transitions/,Smooth and simple transitions with the View Transitions API,"The View Transition API allows page transitions within single-page apps, and will later include multi-page apps.",,,
,https://developer.chrome.com/docs/web-platform/virtual-keyboard/,/docs/web-platform/virtual-keyboard/,Full control with the VirtualKeyboard API,"Manage yourself the browser deals with content occlusion when a touch device's virtual
 keyboard appears.",,,
,https://developer.chrome.com/docs/web-platform/web-bundles/,/docs/web-platform/web-bundles/,Get started with Web Bundles,"Web Bundles enable you to share websites as a single file over Bluetooth and run them
offline in your origin's context.",,,
,https://developer.chrome.com/docs/webstore/,/docs/webstore/,Chrome Web Store,"An online marketplace where users can browse for Chrome-integrated websites, Chrome apps, extensions, and themes.",,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/about_webstore/,/docs/webstore/about_webstore/,What is the Chrome Web Store?,An explanation of the Chrome Web Store and why you might want to use it.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/account-deletion/,/docs/webstore/account-deletion/,Deleting Chrome Web Store developer accounts,How to delete a developer or group publisher account on the Chrome Web Store.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/affiliate-ads-faq/,/docs/webstore/affiliate-ads-faq/,Affiliate Ads FAQ,Frequently asked questions about Chrome Web Store's policies on affiliate ads.,docs/webstore/program-policies/affiliate-ads-faq/,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/api_index/,/docs/webstore/api_index/,Chrome Web Store API Reference,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/best_listing/,/docs/webstore/best_listing/,Creating a great listing page,"Best practices on how to make a high-quality, engaging listing page for your item in the Chrome Web Store.",,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/best_practices/,/docs/webstore/best_practices/,Best Practices for Chrome extensions,How to create a high-quality extension and Chrome Web store listing.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/branding/,/docs/webstore/branding/,Branding Guidelines,Guidelines for use of Google trademarks.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/complaint-faq/,/docs/webstore/complaint-faq/,Chrome Web Store complaint handling FAQ,Frequently asked questions about the complaint handling process for the Chrome Web Store.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/cws-dashboard-distribution/,/docs/webstore/cws-dashboard-distribution/,Prepare to publish: set up payment and distribution,How to choose which countries will list your item and who will see it in the Chrome Web Store.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/cws-dashboard-listing/,/docs/webstore/cws-dashboard-listing/,Complete your listing information,How to add listing information for your Chrome Web Store item.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/cws-dashboard-privacy/,/docs/webstore/cws-dashboard-privacy/,Fill out the privacy fields,Use the privacy practices tab to help the Chrome Web Store team review your extension as quickly as possible.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/cws-enterprise/,/docs/webstore/cws-enterprise/,Enterprise publishing options,How to distribute  extensions to enterprise users,,,"E:product:ChromeWebStore,E:category:WebDeprecations"
,https://developer.chrome.com/docs/webstore/cws-payments-deprecation/,/docs/webstore/cws-payments-deprecation/,Chrome Web Store payments deprecation,"Why the payments is deprecated, details about the deprecation timeline, and more.",,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/deceptive_installation_tactics/,/docs/webstore/deceptive_installation_tactics/,Deceptive Installation Tactics FAQ,Frequently asked questions about Chrome Web Store's policies on deceptive installation tactics.,/docs/webstore/program-policies/deceptive-installation-tactics-faq/,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/discovery/,/docs/webstore/discovery/,Discovery on the Chrome Web Store,"An overview of how users find items on the Chrome Web Store, and how our editors select items to feature.",,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/faq/,/docs/webstore/faq/,Frequently Asked Questions,Frequently asked questions about the Chrome Web Store.,,/docs/webstore/,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/google-analytics/,/docs/webstore/google-analytics/,Using your Google Analytics account with the Chrome Web Store,"The Chrome Web Store offers integration with Google Analytics, which allows you to see analytics for your Chrome Web Store listing in addition to the view offered in the Developer Dashboard.",,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/group-publishers/,/docs/webstore/group-publishers/,Set up a group publisher,How to share ownership of your Chrome Web Store items with other developers.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/identify_user/,/docs/webstore/identify_user/,Identifying the User,How to get the Google Account identity of a Chrome Web Store user.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/images/,/docs/webstore/images/,Supplying Images,Guidelines about the kinds of images you need to supply to the Chrome Web Store.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/manage/,/docs/webstore/manage/,Manage your Chrome Web Store Item,"How to manage an extension or theme (""item"") in the Chrome Web Store.",,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/money/,/docs/webstore/money/,Monetizing Your Chrome Web Store Item,An overview of how you can monetize Chrome Web Store items.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/play_edu_tos/,/docs/webstore/play_edu_tos/,Google Play for Education Addendum to the Google Chrome Web Store Developer Agreement,Build the next generation of web experiences.,/docs/webstore/program-policies/play_edu_tos/,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/,/docs/webstore/program-policies/,Program Policies,Guiding principles for Chrome Web Store Extension reviews.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/?csw=1,/docs/webstore/program-policies/?csw=1,Program Policies,Guiding principles for Chrome Web Store Extension reviews.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/accepting-payment/,/docs/webstore/program-policies/accepting-payment/,Accepting Payment From Users,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/ads/,/docs/webstore/program-policies/ads/,Ads,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/affiliate-ads/,/docs/webstore/program-policies/affiliate-ads/,Affiliate Ads,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/api-use/,/docs/webstore/program-policies/api-use/,API Use,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/best-practices/,/docs/webstore/program-policies/best-practices/,Best Practices and Guidelines,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/chrome-apps/,/docs/webstore/program-policies/chrome-apps/,Chrome Apps,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/code-readability/,/docs/webstore/program-policies/code-readability/,Code Readability Requirements,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/data-handling/,/docs/webstore/program-policies/data-handling/,Handling Requirements,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/deceptive-installation-tactics/,/docs/webstore/program-policies/deceptive-installation-tactics/,Deceptive Installation Tactics,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/disclosure-requirements/,/docs/webstore/program-policies/disclosure-requirements/,Disclosure Requirements,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/enforcement/,/docs/webstore/program-policies/enforcement/,Enforcement Circumvention,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/explicit-material/,/docs/webstore/program-policies/explicit-material/,Mature & Sexually Explicit Material,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/featured-products/,/docs/webstore/program-policies/featured-products/,Featured Products,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/hate-and-violence/,/docs/webstore/program-policies/hate-and-violence/,Hate Speech and Violent Behavior,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/impersonation-and-intellectual-property/,/docs/webstore/program-policies/impersonation-and-intellectual-property/,Impersonation & Intellectual Property,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/limited-use/,/docs/webstore/program-policies/limited-use/,Limited Use,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/listing-requirements/,/docs/webstore/program-policies/listing-requirements/,Listing Requirements,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/malicious-and-prohibited/,/docs/webstore/program-policies/malicious-and-prohibited/,Malicious and Prohibited Products,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/minimum-functionality/,/docs/webstore/program-policies/minimum-functionality/,Minimum Functionality,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/mv3-requirements/,/docs/webstore/program-policies/mv3-requirements/,Additional Requirements for Manifest V3,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/notification-and-appeals/,/docs/webstore/program-policies/notification-and-appeals/,Notification and Appeals,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/permissions/,/docs/webstore/program-policies/permissions/,Use of Permissions,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/privacy/,/docs/webstore/program-policies/privacy/,Privacy Policies,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/quality-guidelines/,/docs/webstore/program-policies/quality-guidelines/,Quality Guidelines,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/regulated-goods-and-services/,/docs/webstore/program-policies/regulated-goods-and-services/,Regulated Goods and Services,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/repeat-abuse/,/docs/webstore/program-policies/repeat-abuse/,Repeat Abuse,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/spam-and-abuse/,/docs/webstore/program-policies/spam-and-abuse/,Spam and Abuse,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/two-step-verification/,/docs/webstore/program-policies/two-step-verification/,2-Step Verification,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/program-policies/unexpected-behavior/,/docs/webstore/program-policies/unexpected-behavior/,Misleading or Unexpected Behavior,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/publish/,/docs/webstore/publish/,Publish in the Chrome Web Store,How to publish a new extension or theme to the Chrome Web Store.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/rating/,/docs/webstore/rating/,Content Ratings Guidelines,Guidelines about how the Chrome Web Store rates the maturity of content.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/register/,/docs/webstore/register/,Register as a Chrome Web Store developer,How to register as a Chrome Web Store developer.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/review-process/,/docs/webstore/review-process/,Chrome Web Store review process,An overview of the review process and how enforcement actions result from detected policy violations.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/spam-faq/,/docs/webstore/spam-faq/,Spam policy FAQ,Frequently asked questions about Chrome Web Store's spam policy.,/docs/webstore/program-policies/spam-faq/,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/terms/,/docs/webstore/terms/,Google Chrome Web Store Developer Agreement,The legal agreement governing the relationship between Chrome Web Store developers and the Chrome Web Store.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/trader-disclosure/,/docs/webstore/trader-disclosure/,Trader/Non-Trader developer identification,Developer’s requirement to disclose their trader/non-trader status.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/troubleshooting/,/docs/webstore/troubleshooting/,Troubleshooting Chrome Web Store violations,Guidelines for understanding why an item was rejected or removed from the Chrome Web Store and how to fix the problem.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/update/,/docs/webstore/update/,Update your Chrome Web Store item,"How to update an extension or theme (""item"") that you previously published on the Chrome Web Store.",,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/user_data/,/docs/webstore/user_data/,Updated Privacy Policy & Secure Handling Requirements,Frequently asked questions about Chrome Web Store's user data policy.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/using_webstore_api/,/docs/webstore/using_webstore_api/,Using the Chrome Web Store Publish API,"How to programmatically create, update, and publish items in the Chrome Web Store.",,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/webstore_api/inAppProducts/,/docs/webstore/webstore_api/inAppProducts/,InAppProducts,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/webstore_api/inAppProducts/get/,/docs/webstore/webstore_api/inAppProducts/get/,InAppProducts:Get,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/webstore_api/inAppProducts/list/,/docs/webstore/webstore_api/inAppProducts/list/,InAppProducts:List,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/webstore_api/items/,/docs/webstore/webstore_api/items/,Web Store API:Items,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/webstore_api/items/get/,/docs/webstore/webstore_api/items/get/,Items:Get,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/webstore_api/items/insert/,/docs/webstore/webstore_api/items/insert/,Items:Insert,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/webstore_api/items/publish/,/docs/webstore/webstore_api/items/publish/,Items:Publish,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/webstore/webstore_api/items/update/,/docs/webstore/webstore_api/items/update/,Items:Update,Build the next generation of web experiences.,,,E:product:ChromeWebStore
Yes,https://developer.chrome.com/docs/webstore/webstore_api/licenses/,/docs/webstore/webstore_api/licenses/,Web Store API:Licenses,Build the next generation of web experiences.,,,E:product:ChromeWebStore
Yes,https://developer.chrome.com/docs/webstore/webstore_api/licenses/get/,/docs/webstore/webstore_api/licenses/get/,Licenses:Get,Build the next generation of web experiences.,,,E:product:ChromeWebStore
Yes,https://developer.chrome.com/docs/webstore/webstore_api/payments/,/docs/webstore/webstore_api/payments/,Payments,Build the next generation of web experiences.,,,E:product:ChromeWebStore
Yes,https://developer.chrome.com/docs/webstore/webstore_api/payments/list/,/docs/webstore/webstore_api/payments/list/,Payments:List,Build the next generation of web experiences.,,,E:product:ChromeWebStore
Yes,https://developer.chrome.com/docs/webstore/webstore_api/userLicenses/,/docs/webstore/webstore_api/userLicenses/,Web Store API:UserLicenses,Build the next generation of web experiences.,,,E:product:ChromeWebStore
Yes,https://developer.chrome.com/docs/webstore/webstore_api/userLicenses/getUserLicense/,/docs/webstore/webstore_api/userLicenses/getUserLicense/,UserLicenses:getUserLicence,Build the next generation of web experiences.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/workbox/,/docs/workbox/,Workbox,Production-ready service worker libraries and tooling.,,,E:product:ChromeWebStore
,https://developer.chrome.com/docs/workbox/access-caches-from-the-window/,/docs/workbox/access-caches-from-the-window/,Access caches from the window,"Accessing Cache instances isn't just restricted to the service worker scope. You can also access them from the window context, and in this article, you'll learn how.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/app-shell-model/,/docs/workbox/app-shell-model/,Service workers and the application shell model,How to pair the application shell model with a service worker in your SPA.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/caching-resources-during-runtime/,/docs/workbox/caching-resources-during-runtime/,Caching resources during runtime,"Learn how to handle caching resources during runtime, including cross-origin resources.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/caching-strategies-overview/,/docs/workbox/caching-strategies-overview/,Strategies for service worker caching,An overview of caching in service workers.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/different-architectures/,/docs/workbox/different-architectures/,Different service worker strategies for different architectures,Introduction to the two different website architectures.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/faster-multipage-applications-with-streams/,/docs/workbox/faster-multipage-applications-with-streams/,Faster multipage applications with streams,Learn how you can use workbox-streams to create multipage applications that use partial markup from the service worker cache and partial content from the network to create fast experiences that render almost instantaneously.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/forcing-a-network-timeout/,/docs/workbox/forcing-a-network-timeout/,Forcing a network timeout,"Learn how to force a network timeout in the presence of a slow network connection, and how to get the timing right.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/framework-integrations/,/docs/workbox/framework-integrations/,Framework integrations,A quick reference of frameworks and plugins that integrate with Workbox,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/handling-service-worker-updates/,/docs/workbox/handling-service-worker-updates/,Handling service worker updates with immediacy,"Sometimes when you update a service worker, it's good to let users know. Here, you'll learn how to do just that.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/improving-development-experience/,/docs/workbox/improving-development-experience/,Improving the service worker development experience,How to solve some of the local development issues you may encounter when using service workers.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/managing-fallback-responses/,/docs/workbox/managing-fallback-responses/,Managing fallback responses,Sometimes users encounter network failures or go offline. Learn how to adapt to those situations and provide a fallback response.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/migration/,/docs/workbox/migration/,Migration Guides,How-to guides on migrating from older versions of Workbox.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/migration/migrate-from-sw/,/docs/workbox/migration/migrate-from-sw/,Migrate from sw-precache or sw-toolbox,A guide to migrating from sw-precache or sw-toolbox to Workbox.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/migration/migrate-from-v2/,/docs/workbox/migration/migrate-from-v2/,Migrate from Workbox v2 to v3,A guide to migrating from Workbox v2 to v3.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/migration/migrate-from-v3/,/docs/workbox/migration/migrate-from-v3/,Migrate from Workbox v3 to v4,A guide to migrating from Workbox v3 to v4.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/migration/migrate-from-v4/,/docs/workbox/migration/migrate-from-v4/,Migrate from Workbox v4 to v5,A guide to migrating from Workbox v4 to v5.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/migration/migrate-from-v5/,/docs/workbox/migration/migrate-from-v5/,Migrate from Workbox v5 to v6,A guide to migrating from Workbox v5 to v6.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/,/docs/workbox/modules/,Workbox Modules,Dig deeper into specific Workbox modules.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-background-sync/,/docs/workbox/modules/workbox-background-sync/,workbox-background-sync,Use background sync to reliably make a network request even if the user is offline.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-broadcast-update/,/docs/workbox/modules/workbox-broadcast-update/,workbox-broadcast-update,Send messages to pages when a cache is updated with a new response.,,,E:product:Workbox
